3d_x,3d_y,3d_z
73.9246605609,-188.1803293849,1348.9223776699
74.2080491961,-188.2550624452,1348.8583007540
74.4826661064,-188.3565985279,1348.7929098027
74.7572830166,-188.4581346106,1348.7275188513
75.0110153639,-188.6098499300,1348.6765055415
75.2647477112,-188.7615652495,1348.6254922318
75.5184800585,-188.9132805689,1348.5744789220
75.7399294952,-189.1105634714,1348.5293169536
75.9613789318,-189.3078463740,1348.4841549853
76.1506164715,-189.5332706229,1348.4260769210
76.3398540112,-189.7586948718,1348.3679988566
76.4798313754,-190.0184703324,1348.3139336405
76.6198087396,-190.2782457930,1348.2598684244
76.7224268650,-190.5561724155,1348.2126846045
76.8250449904,-190.8340990380,1348.1655007846
76.9276631158,-191.1120256604,1348.1183169646
77.0045748759,-191.3963159221,1348.0611887906
77.0814866361,-191.6806061837,1348.0040606166
77.1444711851,-191.9648559901,1347.9317073571
77.2074557341,-192.2491057965,1347.8593540977
77.2483694326,-192.5366204861,1347.7841120045
77.2892831311,-192.8241351756,1347.7088699113
77.3090500167,-193.1134460256,1347.6320031284
77.3288169023,-193.4027568756,1347.5551363456
77.3327582904,-193.6884409019,1347.4636535463
77.3366996785,-193.9741249282,1347.3721707470
77.3310126222,-194.2598670674,1347.2809617163
77.3253255659,-194.5456092066,1347.1897526857
77.3130913500,-194.8360878443,1347.1157764394
77.3008571341,-195.1265664820,1347.0418001930
77.2886229181,-195.4170451196,1346.9678239467
77.2905632516,-195.7144520925,1346.9285132921
77.2925035850,-196.0118590655,1346.8892026375
77.3288605659,-196.3092392432,1346.8736077714
77.3652175468,-196.6066194209,1346.8580129053
77.4397679103,-196.8971595146,1346.8633698873
77.5143182737,-197.1876996083,1346.8687268693
77.6514582927,-197.4526717175,1346.9000700750
77.7885983118,-197.7176438266,1346.9314132807
77.9780422935,-197.9460553412,1346.9754491500
78.1674862753,-198.1744668558,1347.0194850194
78.3903403057,-198.3629115878,1347.0889448214
78.6131943361,-198.5513563199,1347.1584046234
78.8360483665,-198.7398010519,1347.2278644255
79.0825003136,-198.8810055933,1347.3244186342
79.3289522608,-199.0222101347,1347.4209728430
79.5880644128,-199.1392940016,1347.5166402919
79.8471765649,-199.2563778685,1347.6123077407
80.1183231178,-199.3432901711,1347.7067841849
80.3894696707,-199.4302024736,1347.8012606291
80.6689586033,-199.4960441739,1347.8881560091
80.9484475359,-199.5618858742,1347.9750513891
81.2279364684,-199.6277275745,1348.0619467692
81.5205527916,-199.6705327630,1348.1123789343
81.8131691147,-199.7133379515,1348.1628110994
82.1110933911,-199.7363621699,1348.1894758865
82.4090176676,-199.7593863883,1348.2161406736
82.7087969691,-199.7654926513,1348.2258917737
83.0085762705,-199.7715989143,1348.2356428739
83.3085618497,-199.7686574813,1348.2356266241
83.6085474289,-199.7657160483,1348.2356103743
83.9084221536,-199.7600049856,1348.2290886231
84.2082968783,-199.7542939230,1348.2225668719
84.5079780006,-199.7515838096,1348.2090066274
84.8076591229,-199.7488736962,1348.1954463829
85.1066844627,-199.7649789405,1348.1774334076
85.4057098024,-199.7810841849,1348.1594204322
85.7000762337,-199.8307939083,1348.1298003793
85.9944426650,-199.8805036317,1348.1001803265
86.2764933123,-199.9703315069,1348.0514116359
86.5585439596,-200.0601593822,1348.0026429452
86.8246078500,-200.1861163304,1347.9448082373
87.0906717404,-200.3120732786,1347.8869735294
87.3567356307,-200.4380302268,1347.8291388215
87.5934518695,-200.6125425376,1347.7698861788
87.8301681082,-200.7870548485,1347.7106335361
88.0439803546,-200.9892297609,1347.6522415149
88.2577926009,-201.1914046732,1347.5938494938
88.4512578416,-201.4141653974,1347.5395460830
88.6447230823,-201.6369261215,1347.4852426721
88.8222201412,-201.8701314992,1347.4211330326
88.9997172002,-202.1033368768,1347.3570233930
89.1772142592,-202.3365422545,1347.2929137535
89.3404835668,-202.5775398455,1347.2203651883
89.5037528745,-202.8185374365,1347.1478166231
89.6587699757,-203.0662775862,1347.0800337597
89.8137870768,-203.3140177359,1347.0122508964
89.9525430297,-203.5702547896,1346.9409111607
90.0912989826,-203.8264918432,1346.8695714250
90.2300549355,-204.0827288968,1346.7982316893
90.3532005427,-204.3529344305,1346.7555218660
90.4763461499,-204.6231399641,1346.7128120427
90.6330281972,-204.8720619527,1346.7718762421
90.7897102445,-205.1209839413,1346.8309404415
90.9463922917,-205.3699059299,1346.8900046408
91.1030743390,-205.6188279185,1346.9490688402
