3d_x,3d_y,3d_z
64.9332376668,-118.6725455855,1293.8929048930
64.7422229944,-118.5093079620,1293.7289937184
64.5512083220,-118.3460703384,1293.5650825437
64.3712484488,-118.1716395233,1293.4001936879
64.1912885756,-117.9972087082,1293.2353048321
64.0113287024,-117.8227778931,1293.0704159762
63.8404353834,-117.6412186913,1292.9035875320
63.6695420645,-117.4596594895,1292.7367590879
63.4986487456,-117.2781002876,1292.5699306437
63.3383647820,-117.0901825911,1292.3996485532
63.1780808183,-116.9022648946,1292.2293664627
63.0177968547,-116.7143471981,1292.0590843723
62.8650992319,-116.5310046600,1291.8772356722
62.7124016091,-116.3476621219,1291.6953869721
62.5597039864,-116.1643195838,1291.5135382720
62.4070063636,-115.9809770457,1291.3316895719
62.2481342848,-115.8210112274,1291.1337739345
62.0892622059,-115.6610454092,1290.9358582970
61.9303901271,-115.5010795909,1290.7379426595
61.7491233786,-115.3679623819,1290.5393924781
61.5678566301,-115.2348451729,1290.3408422966
61.3865898816,-115.1017279638,1290.1422921151
61.1530048542,-115.0220820533,1289.9717208283
60.9194198267,-114.9424361428,1289.8011495415
60.6454981607,-114.9146117299,1289.6820163265
60.3715764947,-114.8867873171,1289.5628831114
60.0976548287,-114.8589629042,1289.4437498963
59.8050256676,-114.7937024977,1289.4332974589
59.5123965066,-114.7284420912,1289.4228450214
59.2416062226,-114.6223615051,1289.4964624879
58.9708159386,-114.5162809190,1289.5700799543
58.7108022919,-114.4012153148,1289.6657502747
58.4507886451,-114.2861497105,1289.7614205951
58.1907749983,-114.1710841063,1289.8570909156
57.9441663441,-114.0714553562,1289.9958651344
57.6975576899,-113.9718266061,1290.1346393533
57.5137142974,-113.9534167933,1290.3709922374
57.3298709050,-113.9350069805,1290.6073451216
57.3116217671,-113.9331795381,1290.9067839791
57.2933726293,-113.9313520957,1291.2062228367
57.2751234914,-113.9295246533,1291.5056616943
