3d_x,3d_y,3d_z
-10.8806164876,-187.8871583870,1304.4120373536
-11.0503867292,-187.9758715175,1304.1811520021
-11.2151328502,-188.0711467841,1303.9492439617
-11.3798789713,-188.1664220507,1303.7173359214
-11.5446250923,-188.2616973173,1303.4854278810
-11.6919885097,-188.3725970845,1303.2488158254
-11.8393519270,-188.4834968516,1303.0122037697
-11.9732539595,-188.6012071786,1302.7709269067
-12.1071559919,-188.7189175056,1302.5296500437
-12.2410580244,-188.8366278326,1302.2883731807
-12.3573466396,-188.9690661829,1302.0456036576
-12.4736352547,-189.1015045331,1301.8028341344
-12.5668378999,-189.2422221743,1301.5548183842
-12.6600405450,-189.3829398155,1301.3068026339
-12.7532431901,-189.5236574568,1301.0587868836
-12.8063209167,-189.6699888282,1300.8023304844
-12.8593986434,-189.8163201995,1300.5458740852
-12.8885430235,-189.9464278809,1300.2771314642
-12.9176874036,-190.0765355623,1300.0083888432
-12.9442825614,-190.1841801550,1299.7296320688
-12.9708777191,-190.2918247476,1299.4508752944
-12.9974728769,-190.3994693402,1299.1721185201
-13.0426729149,-190.4766771802,1298.8857692473
-13.0878729530,-190.5538850201,1298.5994199745
-13.1574940210,-190.6028391373,1298.3117458511
-13.2271150890,-190.6517932545,1298.0240717276
-13.3033730001,-190.6996770225,1297.7379041618
-13.3796309112,-190.7475607906,1297.4517365959
-13.4620446205,-190.8160024697,1297.1715157597
-13.5444583298,-190.8844441489,1296.8912949234
-13.6144176325,-190.9652606137,1296.6109836768
-13.6843769352,-191.0460770785,1296.3306724301
-13.6963668758,-191.1263606370,1296.0418631651
-13.7083568163,-191.2066441955,1295.7530539001
-13.6812893460,-191.2790035193,1295.4631720616
-13.6542218758,-191.3513628431,1295.1732902230
-13.6098895986,-191.4149233451,1294.8834718113
-13.5655573213,-191.4784838471,1294.5936533996
-13.5158063303,-191.5354166833,1294.3033372081
-13.4660553393,-191.5923495195,1294.0130210165
-13.4197287594,-191.6436739536,1293.7210969674
-13.3734021794,-191.6949983877,1293.4291729183
-13.3316219149,-191.7354602316,1293.1348648337
-13.2898416504,-191.7759220755,1292.8405567490
-13.2449771878,-191.8006971436,1292.5449668710
-13.2001127251,-191.8254722117,1292.2493769930
-13.1418655321,-191.8343359570,1291.9552193846
-13.0836183392,-191.8431997022,1291.6610617763
-13.0125177849,-191.8389952835,1291.3696393440
