3d_x,3d_y,3d_z
76.4950179450,-144.4930539831,1311.7671738764
76.7000061520,-144.5183995034,1311.5496021880
76.8943220959,-144.5062827557,1311.3213599957
77.0886380399,-144.4941660080,1311.0931178035
77.2829539839,-144.4820492602,1310.8648756112
77.4719145477,-144.4811470791,1310.6318668316
77.6608751116,-144.4802448979,1310.3988580520
77.8401463455,-144.5380326992,1310.1653577420
78.0194175793,-144.5958205005,1309.9318574321
78.1986888131,-144.6536083019,1309.6983571222
78.3277361118,-144.8312939269,1309.4939687337
78.4567834105,-145.0089795519,1309.2895803452
78.5581052418,-145.2434521688,1309.1322384294
78.6594270731,-145.4779247856,1308.9748965136
78.7607489044,-145.7123974025,1308.8175545979
78.9272579563,-145.9619006247,1308.8127715312
79.0937670083,-146.2114038469,1308.8079884646
79.2602760602,-146.4609070691,1308.8032053979
79.4267851122,-146.7104102913,1308.7984223313
