3d_x,3d_y,3d_z
41.5955557844,-143.2117886786,1265.8534869630
41.8413196788,-143.3838072966,1265.8503719551
42.0968179152,-143.5409150948,1265.8442245207
42.3523161515,-143.6980228931,1265.8380770862
42.6128150510,-143.8468186243,1265.8384691522
42.8733139505,-143.9956143556,1265.8388612182
43.1338128501,-144.1444100868,1265.8392532842
43.3999871140,-144.2821008097,1265.8531286592
43.6661613780,-144.4197915326,1265.8670040343
43.9326139191,-144.5572204769,1265.8777896069
44.1990664603,-144.6946494213,1265.8885751795
44.4630643847,-144.8371393554,1265.8898845942
44.7270623091,-144.9796292896,1265.8911940090
44.9910602335,-145.1221192238,1265.8925034238
45.2453585267,-145.2803115554,1265.8749659123
45.4996568199,-145.4385038870,1265.8574284007
45.7443140672,-145.6093636222,1265.8266098647
45.9889713146,-145.7802233575,1265.7957913286
46.2336285620,-145.9510830928,1265.7649727926
46.4699900403,-146.1303770794,1265.7203979345
46.7063515185,-146.3096710659,1265.6758230764
46.9427999862,-146.4901773508,1265.6369694632
47.1792484538,-146.6706836358,1265.5981158500
47.4130373872,-146.8568815444,1265.5721721917
47.6468263207,-147.0430794531,1265.5462285334
47.8806152541,-147.2292773618,1265.5202848751
48.1107101872,-147.4217622635,1265.5178591043
48.3408051203,-147.6142471653,1265.5154333335
48.5699264057,-147.8076898033,1265.5245647283
48.7990476911,-148.0011324414,1265.5336961231
49.0281689765,-148.1945750794,1265.5428275179
49.2609106918,-148.3836699264,1265.5514549614
49.4936524072,-148.5727647733,1265.5600824049
49.7312068564,-148.7559333482,1265.5642244849
49.9687613057,-148.9391019230,1265.5683665649
50.2063157550,-149.1222704979,1265.5725086449
50.4513968422,-149.2952863900,1265.5716358693
50.6964779295,-149.4683022822,1265.5707630938
50.9595789080,-149.6123937593,1265.5747028054
51.2226798865,-149.7564852364,1265.5786425170
51.5026693599,-149.8641553194,1265.5822547165
51.7826588334,-149.9718254024,1265.5858669160
52.0725631240,-150.0489902760,1265.5848255040
52.3624674147,-150.1261551496,1265.5837840920
52.6541785591,-150.1953090121,1265.5727228291
52.9458897035,-150.2644628745,1265.5616615663
53.2337503976,-150.3481037830,1265.5735114276
53.5216110918,-150.4317446914,1265.5853612889
53.8094717859,-150.5153855998,1265.5972111503
54.0545930715,-150.5950404041,1265.7507385664
54.2997143571,-150.6746952084,1265.9042659824
54.5448356427,-150.7543500127,1266.0577933985
54.7899569284,-150.8340048170,1266.2113208146
