3d_x,3d_y,3d_z
63.9519007954,-114.9658131833,1292.8212794231
64.0591694383,-115.0758743958,1292.5636363217
64.1664380812,-115.1859356084,1292.3059932202
64.2799745063,-115.3082604485,1292.0567019976
64.3935109315,-115.4305852885,1291.8074107750
64.5070473566,-115.5529101286,1291.5581195524
64.6224319405,-115.6855936172,1291.3150527104
64.7378165243,-115.8182771059,1291.0719858685
64.8636859670,-115.9628373838,1290.8412062996
64.9895554096,-116.1073976618,1290.6104267306
65.1154248523,-116.2519579398,1290.3796471617
65.2525870343,-116.4084406213,1290.1635460136
65.3897492163,-116.5649233029,1289.9474448656
65.5269113984,-116.7214059845,1289.7313437175
65.6770735630,-116.8857793773,1289.5302648473
65.8272357276,-117.0501527702,1289.3291859771
65.9848884995,-117.2261763639,1289.1443582250
66.1425412715,-117.4021999575,1288.9595304728
66.3001940435,-117.5782235512,1288.7747027206
66.4560785023,-117.7714604906,1288.6062998681
66.6119629610,-117.9646974300,1288.4378970155
66.7678474198,-118.1579343694,1288.2694941629
66.9277051934,-118.3647287510,1288.1222475128
