,3d_x,3d_y,3d_z
187,26.9430867136,-118.7307122948,1966.0698575007
188,26.9211709562,-118.6297469678,1965.7882093118
189,26.9291681132,-118.5295472259,1965.5055504056
190,26.9371652701,-118.4293474841,1965.2228914995
191,26.9699224977,-118.3254149065,1964.9433830321
192,27.0026797254,-118.2214823288,1964.6638745647
193,27.0450633681,-118.1056225956,1964.3904149716
194,27.0874470109,-117.9897628624,1964.1169553786
195,27.1298306537,-117.8739031292,1963.8434957855
196,27.157569107,-117.7406515059,1963.5761484775
197,27.1853075603,-117.6073998825,1963.3088011695
198,27.2098551133,-117.4591949923,1963.0491230454
199,27.2344026662,-117.3109901021,1962.7894449212
200,27.2592962388,-117.1584040427,1962.5323499884
201,27.2841898114,-117.0058179832,1962.2752550555
202,27.3279195389,-116.8921478427,1962.0010893937
203,27.3716492664,-116.7784777021,1961.726923732
204,27.4407810714,-116.7166020361,1961.4416305574
205,27.5099128763,-116.6547263702,1961.1563373827
206,27.612462146,-116.6586742967,1960.8744365825
207,27.7150114157,-116.6626222232,1960.5925357823
208,27.8348517754,-116.6808955012,1960.3181193551
209,27.9546921351,-116.6991687792,1960.0437029279
210,28.0733918203,-116.7116239272,1959.7684662043
211,28.1920915056,-116.7240790752,1959.4932294807
212,28.3107911908,-116.7365342233,1959.2179927572
213,28.4075876374,-116.7381111209,1958.9340421253
214,28.504384084,-116.7396880186,1958.6500914935
215,28.6011805306,-116.7412649163,1958.3661408616
216,28.6979769771,-116.742841814,1958.0821902298
