,3d_x,3d_y,3d_z
361,64.7506034988,-215.5049187437,1378.4961995732
362,64.5143381856,-215.6044594403,1378.3404101272
363,64.2780728724,-215.7040001369,1378.1846206811
364,64.0418075592,-215.8035408335,1378.0288312351
365,63.8062875913,-215.9089510662,1377.8757984688
366,63.5707676234,-216.014361299,1377.7227657024
367,63.3352476556,-216.1197715317,1377.5697329361
368,63.1049261844,-216.2248812831,1377.4087858638
369,62.8746047133,-216.3299910346,1377.2478387914
370,62.6472093385,-216.4351860168,1377.0828377028
371,62.4198139638,-216.540380999,1376.9178366142
372,62.192418589,-216.6455759811,1376.7528355255
373,61.9749920675,-216.7518722642,1376.5755594472
374,61.757565546,-216.8581685473,1376.3982833688
375,61.5401390245,-216.9644648303,1376.2210072904
376,61.3379396524,-217.0823975898,1376.0333712647
377,61.1357402802,-217.2003303493,1375.845735239
378,60.9509185371,-217.3238158478,1375.6442600422
379,60.7660967939,-217.4473013463,1375.4427848455
380,60.5812750507,-217.5707868448,1375.2413096487
381,60.4544601078,-217.7059686637,1375.0054201701
382,60.3276451649,-217.8411504825,1374.7695306915
383,60.2888185249,-217.9709393788,1374.5018604944
384,60.2499918849,-218.1007282751,1374.2341902973
385,60.2111652449,-218.2305171713,1373.9665201001
386,60.2812044415,-218.3438435989,1373.6977234637
387,60.3512436382,-218.4571700264,1373.4289268273
388,60.4661360232,-218.5370550548,1373.1635626962
389,60.5810284082,-218.6169400832,1372.898198565
390,60.7353870248,-218.6543105703,1372.6436855709
391,60.8897456414,-218.6916810574,1372.3891725767
392,61.044104258,-218.7290515445,1372.1346595826
393,61.2648773884,-218.701151424,1371.9334611528
394,61.4856505188,-218.6732513036,1371.7322627229
395,61.7272871155,-218.6293757055,1371.5599644727
396,61.9689237122,-218.5855001075,1371.3876662225
397,62.2159819586,-218.5342122038,1371.2253955418
398,62.463040205,-218.4829243002,1371.0631248611
399,62.7214855928,-218.4341463872,1370.9188102854
400,62.9799309806,-218.3853684742,1370.7744957098
401,63.2383763684,-218.3365905612,1370.6301811342
402,63.5006804937,-218.2911854399,1370.4918521033
403,63.7629846191,-218.2457803187,1370.3535230724
404,64.0279166064,-218.2061646686,1370.2184614482
405,64.2928485938,-218.1665490186,1370.083399824
406,64.5611689417,-218.1421224847,1369.9514622049
407,64.8294892897,-218.1176959509,1369.8195245858
408,65.0978096376,-218.093269417,1369.6875869667
409,65.3707067662,-218.0905454156,1369.5630087301
410,65.6436038948,-218.0878214142,1369.4384304936
411,65.9146724711,-218.0950017423,1369.3100939445
412,66.1857410473,-218.1021820705,1369.1817573953
413,66.4539747277,-218.1138104562,1369.0479086996
414,66.7222084081,-218.125438842,1368.9140600039
415,66.9756032232,-218.1302021515,1368.7535346831
416,67.2289980382,-218.1349654611,1368.5930093624
417,67.4823928532,-218.1397287706,1368.4324840417
418,67.6928585365,-218.1238864991,1368.2192864371
419,67.9033242198,-218.1080442275,1368.0060888326
420,68.0624222623,-218.0965365723,1367.7520113114
421,68.2215203048,-218.0850289172,1367.4979337903
422,68.3512624812,-218.0789314337,1367.2275085911
423,68.4810046576,-218.0728339502,1366.9570833919
424,68.5613114641,-218.0802837519,1366.6681278291
425,68.6416182707,-218.0877335536,1366.3791722663
426,68.680191139,-218.1017490669,1366.0819926923
427,68.7187640073,-218.1157645802,1365.7848131182
428,68.743019747,-218.1482144988,1365.487561269
429,68.7672754866,-218.1806644173,1365.1903094198
430,68.7785811353,-218.2152346119,1364.8925224423
