,3d_x,3d_y,3d_z
155,51.4079246933,-181.5037208713,1340.5037264002
156,51.7074211683,-181.4909191928,1340.4919799763
157,51.9989331432,-181.420774466,1340.4819557147
158,52.290445118,-181.3506297391,1340.471931453
159,52.5659542718,-181.2329643012,1340.456134273
160,52.8414634256,-181.1152988632,1340.4403370931
161,53.1058516586,-180.9764218656,1340.411840747
162,53.3702398917,-180.8375448679,1340.3833444009
163,53.6346281248,-180.6986678702,1340.3548480548
164,53.9007486307,-180.564256174,1340.3214808214
165,54.1668691366,-180.4298444779,1340.288113588
166,54.4459752546,-180.3221357141,1340.2657843005
167,54.7250813726,-180.2144269503,1340.2434550131
168,55.0198463772,-180.1605118093,1340.229076221
169,55.3146113818,-180.1065966684,1340.2146974288
170,55.6131583123,-180.1314666377,1340.1988476692
171,55.9117052429,-180.1563366069,1340.1829979096
172,56.1868923394,-180.2679979053,1340.1405265503
173,56.4620794359,-180.3796592037,1340.0980551909
174,56.7372665324,-180.491320502,1340.0555838316
175,56.9228081322,-180.687750669,1339.9252400391
176,57.108349732,-180.884180836,1339.7948962467
177,57.2344092577,-181.1283954156,1339.6746122697
178,57.3604687833,-181.3726099952,1339.5543282928
179,57.4459633112,-181.6311144419,1339.4283674388
180,57.5314578391,-181.8896188886,1339.3024065848
181,57.5899902774,-182.1698291119,1339.2126503348
182,57.6485227156,-182.4500393353,1339.1228940848
183,57.7070551538,-182.7302495586,1339.0331378347
184,57.7365514889,-183.0240450875,1338.9800892398
185,57.7660478239,-183.3178406164,1338.9270406448
186,57.7933858775,-183.6149660959,1338.8959105914
187,57.8207239311,-183.9120915755,1338.864780538
188,57.8695358774,-184.2050366252,1338.822347158
189,57.9183478237,-184.4979816749,1338.7799137779
190,57.96715977,-184.7909267246,1338.7374803979
191,58.1395414936,-185.0292484212,1338.6784269449
192,58.3119232172,-185.2675701178,1338.6193734919
193,58.6021976602,-185.3430920966,1338.6254709062
194,58.8990422752,-185.37037933,1338.6592152606
195,59.1958868902,-185.3976665633,1338.692959615
196,59.4927315052,-185.4249537967,1338.7267039694
197,59.7867261534,-185.3810449212,1338.7671904789
198,60.0807208017,-185.3371360458,1338.8076769885
199,60.3549656078,-185.2348856759,1338.8735150336
200,60.6292104139,-185.132635306,1338.9393530787
201,60.9084962267,-185.0469626092,1339.0076145157
202,61.1877820395,-184.9612899124,1339.0758759526
203,61.4791230142,-184.9312925775,1339.1408420698
204,61.7704639888,-184.9012952425,1339.205808187
205,62.0610565839,-184.9391149923,1339.2700391004
206,62.3516491789,-184.9769347421,1339.3342700137
207,62.642241774,-185.0147544919,1339.398500927
208,62.91057392,-185.148438409,1339.4097468024
209,63.1789060661,-185.282122326,1339.4209926779
210,63.4222459061,-185.4528791878,1339.3806464711
211,63.6655857462,-185.6236360495,1339.3403002644
212,63.8646537854,-185.834316777,1339.2629339486
213,64.0637218246,-186.0449975045,1339.1855676327
214,64.2627898638,-186.255678232,1339.1082013168
215,64.3702594937,-186.5141401578,1339.0002767526
216,64.4777291236,-186.7726020836,1338.8923521883
217,64.5335864975,-187.0345466647,1338.7572041575
218,64.5894438715,-187.2964912457,1338.6220561267
219,64.6453012455,-187.5584358267,1338.4869080958
220,64.7006420437,-187.8124165396,1338.3371376263
221,64.755982842,-188.0663972524,1338.1873671567
222,64.8769674812,-188.3024742444,1338.0472587311
223,64.9979521204,-188.5385512364,1337.9071503054
224,65.1189367596,-188.7746282283,1337.7670418798
225,65.3129262752,-188.9818462772,1337.6699401391
226,65.5069157908,-189.1890643262,1337.5728383984
227,65.7204233114,-189.3875003114,1337.5018616529
228,65.933930832,-189.5859362967,1337.4308849075
229,66.1474383526,-189.784372282,1337.359908162
230,66.367701848,-189.9859528624,1337.3307660588
231,66.5879653435,-190.1875334428,1337.3016239556
232,66.7981028166,-190.4016139028,1337.2981889821
233,67.0082402897,-190.6156943628,1337.2947540086
234,67.2183777628,-190.8297748228,1337.2913190351
235,67.404922652,-191.0645447223,1337.300489565
236,67.5914675411,-191.2993146218,1337.3096600949
237,67.7358761611,-191.5622711328,1337.3098142658
238,67.8802847811,-191.8252276439,1337.3099684366
239,68.0246934011,-192.0881841549,1337.3101226074
240,68.0775988574,-192.3825333672,1337.2864677149
241,68.1305043137,-192.6768825794,1337.2628128224
242,68.1407143422,-192.9759288958,1337.2412013444
243,68.1509243707,-193.2749752122,1337.2195898664
244,68.1533015623,-193.5749235913,1337.2145580856
245,68.155678754,-193.8748719704,1337.2095263048
246,68.1580559456,-194.1748203496,1337.204494524
247,68.1604331373,-194.4747687287,1337.1994627432
