,3d_x,3d_y,3d_z
194,62.5689603934,-136.4849322391,1383.9613141687
195,62.5590340156,-136.3916541666,1383.6763568592
196,62.5426568546,-136.2924393852,1383.3937118243
197,62.5262796937,-136.1932246037,1383.1110667894
198,62.4949070536,-136.0910942872,1382.8307363489
199,62.4635344134,-135.9889639707,1382.5504059084
200,62.4263323471,-135.8912034788,1382.2692317764
201,62.3891302808,-135.793442987,1381.9880576444
202,62.3567884647,-135.7167541588,1381.699834067
203,62.3244466486,-135.6400653307,1381.4116104896
204,62.2969854091,-135.5826460943,1381.1184400415
205,62.2695241695,-135.525226858,1380.8252695935
206,62.2494491785,-135.4857242792,1380.5285600705
207,62.2293741874,-135.4462217004,1380.2318505476
208,62.2145355996,-135.4230538661,1379.933114765
209,62.1996970117,-135.3998860318,1379.6343789825
210,62.1882068825,-135.3910647468,1379.3347289168
211,62.1767167532,-135.3822434619,1379.0350788512
212,62.1681409705,-135.3943976496,1378.7354478586
213,62.1595651878,-135.4065518373,1378.4358168661
214,62.151679509,-135.4297448981,1378.1368187089
215,62.1437938301,-135.4529379589,1377.8378205518
216,62.1409340293,-135.4726085511,1377.5384797939
217,62.1380742284,-135.4922791433,1377.239139036
218,62.1423318999,-135.5006175227,1376.9392851654
219,62.1465895715,-135.5089559021,1376.6394312949
220,62.1532616161,-135.510359683,1376.3395087829
221,62.1599336607,-135.5117634639,1376.0395862709
222,62.1644163933,-135.5120048445,1375.7396198614
223,62.1688991258,-135.5122462251,1375.4396534518
224,62.1741869869,-135.5158205955,1375.1397213555
225,62.1794748479,-135.5193949659,1374.8397892592
226,62.1793232432,-135.5316620802,1374.5400402059
227,62.1791716385,-135.5439291946,1374.2402911527
228,62.1678540704,-135.5626165547,1373.9410877182
229,62.1565365023,-135.5813039149,1373.6418842837
230,62.1377932597,-135.6011708739,1373.3431302129
231,62.1190500171,-135.6210378329,1373.0443761422
232,62.098139376,-135.6357922956,1372.7454697171
233,62.0772287348,-135.6505467582,1372.4465632921
234,62.0668039932,-135.6685747973,1372.147286974
235,62.0563792516,-135.6866028365,1371.8480106559
236,62.0572926152,-135.720721773,1371.5499585398
237,62.0582059788,-135.7548407096,1371.2519064237
238,62.0699162041,-135.8010227434,1370.9557137661
239,62.0816264293,-135.8472047773,1370.6595211086
240,62.0888916255,-135.8983011005,1370.3639938126
241,62.0961568217,-135.9493974237,1370.0684665166
242,62.0934908131,-136.007385976,1369.7741363955
243,62.0908248044,-136.0653745283,1369.4798062744
244,62.0852587738,-136.1332739871,1369.1876441913
245,62.0796927433,-136.2011734459,1368.8954821082
246,62.0674554084,-136.2695352106,1368.6036312614
247,62.0552180735,-136.3378969753,1368.3117804146
248,62.0286913098,-136.3984238006,1368.0191495307
249,62.0021645461,-136.458950626,1367.7265186468
250,61.9787368452,-136.5208767199,1367.4339160123
251,61.9553091443,-136.5828028138,1367.1413133778
252,61.9479686733,-136.6574238911,1366.850834786
253,61.9406282023,-136.7320449684,1366.5603561941
254,61.9380360011,-136.8133415961,1366.2715930753
255,61.9354437998,-136.8946382239,1365.9828299564
256,61.9127514875,-136.975852083,1365.6949248192
257,61.8900591752,-137.0570659421,1365.4070196819
258,61.8673668629,-137.1382798011,1365.1191145447
259,61.7765580719,-137.2274229692,1364.8474396304
260,61.6857492809,-137.3165661373,1364.5757647161
261,61.5949404899,-137.4057093054,1364.3040898018
