,3d_x,3d_y,3d_z
156,-0.4520700949,-201.3517470571,1377.2197503008
157,-0.6177082561,-201.5162579046,1377.0313353848
158,-0.7833464174,-201.6807687521,1376.8429204687
159,-0.9489845786000001,-201.8452795996,1376.6545055527
160,-1.1264986374000001,-201.9985686676,1376.4674461488
161,-1.3040126962,-202.1518577356,1376.280386745
162,-1.481526755,-202.3051468035,1376.0933273411
163,-1.665309862,-202.4494848115,1375.9052042191
164,-1.849092969,-202.5938228194,1375.717081097
165,-2.032876076,-202.7381608274,1375.528957975
166,-2.2222074265,-202.878156424,1375.3430685653
167,-2.411538777,-203.0181520206,1375.1571791556
168,-2.6008701276,-203.1581476172,1374.9712897459
169,-2.7957991474,-203.2952844154,1374.7890915686
170,-2.9907281673,-203.4324212136,1374.6068933914
171,-3.1856571872,-203.5695580118,1374.4246952142
172,-3.378712518,-203.7037225959,1374.238336679
173,-3.5717678489,-203.8378871799,1374.0519781439
174,-3.7648231797,-203.9720517639,1373.8656196087
175,-3.9613399567,-204.0947233043,1373.6750078316
176,-4.1578567336,-204.2173948446,1373.4843960546
177,-4.3543735106,-204.340066385,1373.2937842775
178,-4.5452743013,-204.4517555594,1373.0910962995
179,-4.736175092,-204.5634447338,1372.8884083215
180,-4.9113232001,-204.6726644063,1372.6707062237
181,-5.0864713081,-204.7818840789,1372.4530041259
182,-5.2616194161,-204.8911037514,1372.2353020281
183,-5.4193066554,-204.9944737988,1372.0019581448
184,-5.5769938947,-205.0978438461,1371.7686142615
185,-5.734681134,-205.2012138934,1371.5352703782
186,-5.8848339672,-205.2873421047,1371.2902478121
187,-6.0349868004,-205.3734703159,1371.045225246
188,-6.1801413093,-205.4447130114,1370.7925304758
189,-6.3252958182,-205.5159557068,1370.5398357055
190,-6.4704503272,-205.5871984022,1370.2871409353
191,-6.6148013848,-205.6357697647,1370.0286770212
192,-6.7591524425000005,-205.6843411273,1369.7702131072
193,-6.8933431288,-205.713466189,1369.5034836741
194,-7.0275338152,-205.7425912508,1369.236754241
195,-7.1386012585,-205.7538806421,1368.9583003441
196,-7.2496687019,-205.7651700334,1368.6798464473
197,-7.3477315274,-205.7533519856,1368.3965726998
198,-7.4457943528,-205.7415339379,1368.1132989523
199,-7.5438571783,-205.7297158901,1367.8300252049
200,-7.6372794785,-205.696390071,1367.546896853
201,-7.7307017786,-205.663064252,1367.2637685011
